MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Temp,Pressure,RainTomorrow
14.1,34.6,ESE,31.0,65.0,25.0,1017.9,No
17.8,37.2,SW,39.0,46.0,19.0,1014.0,No
20.1,39.0,SSW,46.0,46.0,18.0,1012.1,No
24.2,39.4,SE,37.0,36.0,20.0,1011.6,No
20.7,29.3,SSW,57.0,57.0,42.0,1013.2,No
9.5,25.9,S,46.0,59.0,27.0,1019.8,No
8.8,28.8,SSW,39.0,74.0,31.0,1015.8,No
14.0,30.7,SW,43.0,76.0,36.0,1011.2,No
11.7,31.3,SSW,33.0,71.0,36.0,1011.2,No
18.0,37.0,SW,87.0,47.0,22.0,1004.8,Yes
11.5,25.6,SW,46.0,84.0,35.0,1013.4,No
10.3,26.1,ESE,35.0,72.0,28.0,1017.2,No
12.3,28.3,SW,37.0,59.0,22.0,1016.8,No
8.6,24.8,WSW,52.0,71.0,39.0,1017.2,No
9.6,23.4,SW,65.0,56.0,29.0,1019.8,No
10.4,26.0,WNW,44.0,100.0,47.0,1013.6,No
12.3,26.4,SW,43.0,92.0,46.0,1014.5,No
6.3,26.0,WSW,31.0,79.0,31.0,1018.8,No
8.5,26.2,WSW,41.0,65.0,33.0,1017.0,No
11.0,24.1,S,44.0,85.0,45.0,1020.6,No
5.3,25.8,S,28.0,77.0,30.0,1023.5,No
8.4,30.2,W,52.0,53.0,17.0,1017.5,No
8.9,25.4,S,44.0,80.0,29.0,1017.1,No
7.9,27.8,ESE,33.0,70.0,24.0,1014.4,No
12.5,32.1,NW,63.0,28.0,27.0,1002.5,No
16.8,26.8,W,44.0,77.0,48.0,1005.8,No
17.7,33.3,WNW,69.0,47.0,36.0,1003.8,No
9.6,22.7,SW,46.0,71.0,30.0,1019.1,No
5.1,24.6,SE,35.0,73.0,26.0,1026.0,No
7.7,31.5,NNW,43.0,58.0,29.0,1019.9,No
14.3,24.1,WSW,59.0,78.0,45.0,1009.5,No
7.7,18.0,SSW,50.0,92.0,44.0,1019.8,No
5.3,21.0,W,59.0,67.0,35.0,1019.7,Yes
6.5,17.3,W,70.0,84.0,42.0,1020.8,No
6.1,25.3,SW,33.0,77.0,32.0,1023.0,No
9.0,26.3,S,33.0,76.0,30.0,1024.4,No
9.4,29.7,ENE,28.0,67.0,24.0,1025.7,No
15.3,30.9,WSW,56.0,34.0,18.0,1017.4,No
9.0,20.0,SSE,50.0,85.0,34.0,1023.7,No
2.4,21.0,SE,31.0,83.0,29.0,1025.2,No
4.5,23.4,WNW,33.0,82.0,31.0,1019.8,No
7.2,20.7,WSW,43.0,85.0,42.0,1013.8,No
5.8,19.9,S,33.0,93.0,43.0,1027.4,No
6.2,22.6,ESE,39.0,81.0,37.0,1025.9,No
9.5,23.9,SSE,30.0,67.0,36.0,1022.0,No
12.6,22.2,E,33.0,70.0,42.0,1021.1,No
10.2,24.7,E,39.0,63.0,33.0,1021.9,Yes
12.5,29.1,NNW,50.0,66.0,23.0,1017.4,No
12.0,25.2,W,50.0,64.0,45.0,1018.4,No
5.0,16.5,SSW,56.0,90.0,37.0,1029.8,No
1.4,16.8,S,52.0,77.0,43.0,1037.9,No
4.3,20.2,S,41.0,86.0,40.0,1033.3,No
4.0,21.8,S,37.0,82.0,40.0,1026.3,No
6.8,17.3,S,35.0,98.0,48.0,1025.8,No
1.6,16.8,SSE,35.0,100.0,48.0,1030.0,No
3.2,18.3,SE,31.0,88.0,40.0,1031.4,No
4.6,21.7,E,37.0,63.0,34.0,1030.0,No
8.8,23.3,NE,37.0,70.0,39.0,1025.4,No
12.7,22.4,NW,52.0,65.0,36.0,1018.0,No
7.2,24.0,N,43.0,74.0,35.0,1014.3,Yes
3.6,21.6,N,22.0,84.0,34.0,1033.3,No
6.1,22.2,NE,33.0,76.0,40.0,1027.8,Yes
5.3,18.4,ENE,22.0,93.0,49.0,1030.9,No
6.4,19.4,ENE,24.0,90.0,48.0,1027.9,No
8.0,20.3,NW,39.0,87.0,48.0,1020.4,No
7.9,19.6,WNW,56.0,80.0,44.0,1018.0,No
1.2,12.0,SW,35.0,99.0,47.0,1026.8,No
1.4,12.2,ENE,20.0,78.0,48.0,1026.0,No
8.7,13.5,SW,57.0,100.0,49.0,1024.5,No
7.3,12.9,SSW,46.0,89.0,48.0,1025.8,No
-2.3,11.3,NW,22.0,100.0,45.0,1029.8,No
4.8,16.7,NNW,31.0,87.0,46.0,1021.0,No
7.2,16.7,N,30.0,99.0,40.0,1024.3,No
-1.1,13.1,NNW,35.0,95.0,48.0,1031.7,No
-0.6,15.7,NE,35.0,100.0,46.0,1024.7,No
6.3,16.2,N,35.0,88.0,44.0,1020.1,No
4.4,16.8,NW,59.0,100.0,42.0,1010.7,No
-0.1,14.6,NE,31.0,75.0,45.0,1026.1,No
6.9,22.6,NNE,50.0,74.0,30.0,1022.0,No
9.6,19.9,N,41.0,46.0,42.0,1014.5,No
2.0,17.0,SSE,41.0,100.0,45.0,1020.7,No
5.1,13.7,SSE,61.0,63.0,45.0,1022.4,No
6.2,16.7,SSE,43.0,66.0,40.0,1026.0,No
6.7,16.5,W,39.0,100.0,46.0,1023.7,No
3.5,15.2,SSE,39.0,100.0,49.0,1028.6,No
0.2,14.0,SE,39.0,71.0,35.0,1029.4,No
-1.5,15.0,SSW,26.0,100.0,43.0,1022.7,No
2.0,21.5,NW,33.0,81.0,29.0,1016.3,Yes
2.3,17.3,SE,22.0,100.0,46.0,1034.3,No
5.7,22.3,N,35.0,80.0,35.0,1028.3,No
10.9,25.9,NNW,30.0,60.0,30.0,1025.1,No
10.7,27.7,NNE,33.0,57.0,24.0,1024.6,No
12.2,30.2,NW,59.0,40.0,23.0,1015.2,Yes
9.0,16.7,SW,41.0,88.0,43.0,1018.1,No
5.6,16.1,SW,26.0,91.0,46.0,1020.2,No
9.8,18.2,E,24.0,89.0,45.0,1025.5,No
2.6,23.8,WNW,39.0,65.0,26.0,1020.0,No
9.0,15.0,WSW,52.0,100.0,49.0,1019.6,No
3.5,15.9,SSW,50.0,76.0,36.0,1029.4,No
-0.9,16.4,SSW,44.0,66.0,38.0,1036.8,No
2.4,17.8,SSE,43.0,66.0,35.0,1034.9,No
2.4,19.8,ESE,43.0,56.0,32.0,1033.8,No
4.4,22.4,ENE,26.0,65.0,31.0,1030.6,No
4.8,24.8,W,35.0,53.0,22.0,1024.9,No
3.3,20.8,W,44.0,64.0,37.0,1019.0,No
2.3,18.0,SW,43.0,70.0,47.0,1019.9,No
2.5,19.8,WSW,26.0,72.0,32.0,1025.0,No
2.6,25.6,W,39.0,46.0,22.0,1028.1,No
3.6,29.9,NW,35.0,57.0,22.0,1032.9,No
12.3,34.2,NW,59.0,21.0,11.0,1027.1,No
12.1,31.8,WNW,41.0,47.0,18.0,1022.5,No
9.4,37.6,NW,65.0,55.0,8.0,1021.0,No
16.8,30.6,WNW,63.0,17.0,32.0,1013.5,No
4.0,21.8,SE,44.0,66.0,31.0,1034.6,No
2.1,27.4,ENE,33.0,63.0,26.0,1034.0,No
11.3,32.8,WSW,37.0,55.0,24.0,1028.6,No
14.5,30.9,NW,48.0,50.0,28.0,1025.0,No
9.4,28.0,SW,46.0,54.0,29.0,1018.3,No
8.8,20.1,S,46.0,83.0,37.0,1020.6,No
2.9,22.4,S,30.0,72.0,31.0,1025.5,No
4.1,29.5,WNW,37.0,71.0,17.0,1022.7,No
12.8,35.4,NNW,46.0,23.0,10.0,1016.6,No
17.2,23.7,WSW,33.0,94.0,36.0,1019.0,No
9.0,24.8,SSW,39.0,89.0,18.0,1026.1,No
4.7,26.8,SSE,24.0,89.0,22.0,1029.1,No
10.4,33.3,WSW,44.0,47.0,17.0,1023.0,No
16.4,31.6,W,78.0,22.0,32.0,1014.3,Yes
4.8,20.4,S,46.0,56.0,34.0,1021.7,No
3.0,22.3,SSW,30.0,59.0,29.0,1023.7,No
5.5,27.0,SE,28.0,55.0,22.0,1021.5,No
14.0,32.4,NW,57.0,25.0,29.0,1013.1,No
12.4,21.3,SSE,48.0,72.0,41.0,1020.8,No
4.0,26.9,ESE,43.0,56.0,29.0,1024.4,No
12.9,26.6,NE,33.0,46.0,28.0,1021.0,No
10.3,31.0,ESE,37.0,34.0,14.0,1020.8,No
16.7,32.6,E,52.0,43.0,18.0,1016.4,No
13.2,31.3,WNW,46.0,51.0,16.0,1012.1,No
11.2,25.3,SW,48.0,74.0,42.0,1009.6,No
10.9,23.4,SSE,43.0,81.0,44.0,1013.1,No
9.4,25.0,ESE,41.0,56.0,32.0,1017.8,No
8.9,24.9,SSW,35.0,66.0,25.0,1019.6,No
9.0,32.5,WSW,31.0,53.0,17.0,1021.3,No
16.2,36.7,WSW,43.0,18.0,12.0,1017.6,No
6.4,26.3,SE,26.0,59.0,17.0,1020.1,No
12.0,30.2,S,44.0,49.0,27.0,1014.8,No
9.1,23.4,SSW,56.0,67.0,35.0,1018.1,No
6.4,23.7,S,46.0,63.0,40.0,1020.0,No
6.0,26.0,S,39.0,57.0,27.0,1021.1,No
8.4,31.0,NW,35.0,53.0,21.0,1017.5,No
12.8,34.2,WSW,61.0,32.0,15.0,1013.3,No
11.8,40.1,W,63.0,28.0,11.0,1013.1,No
18.2,34.9,WSW,67.0,47.0,25.0,1013.5,No
9.0,23.2,SSW,43.0,67.0,31.0,1024.1,No
6.2,23.1,SW,52.0,55.0,34.0,1020.9,No
13.0,24.6,SW,46.0,55.0,35.0,1018.6,No
8.5,27.2,W,54.0,57.0,29.0,1018.2,No
12.4,36.0,NW,83.0,33.0,9.0,1004.9,No
8.8,19.3,SW,67.0,40.0,32.0,1011.4,No
4.5,19.9,W,44.0,53.0,41.0,1019.6,No
6.9,24.2,SW,43.0,51.0,30.0,1018.6,No
10.5,24.5,W,35.0,74.0,29.0,1016.4,No
11.0,35.8,NW,120.0,32.0,18.0,1007.4,No
3.9,22.0,WSW,50.0,47.0,25.0,1023.5,No
5.5,29.5,SSE,31.0,54.0,24.0,1027.9,No
13.4,34.6,ENE,31.0,39.0,12.0,1022.0,No
19.1,38.7,SE,43.0,18.0,8.0,1017.7,No
20.3,40.4,NW,65.0,26.0,11.0,1014.0,No
26.3,35.0,E,59.0,26.0,22.0,1011.1,Yes
18.2,30.6,W,63.0,72.0,39.0,1009.1,No
13.8,26.8,W,46.0,68.0,38.0,1015.7,No
10.4,26.6,W,52.0,56.0,32.0,1015.6,No
10.2,21.5,SW,61.0,55.0,36.0,1012.6,No
5.6,24.0,SSW,33.0,46.0,23.0,1019.9,No
10.4,30.5,WSW,46.0,34.0,10.0,1015.3,No
9.7,34.4,SW,33.0,38.0,11.0,1013.9,No
20.1,36.0,W,43.0,30.0,17.0,1013.9,No
18.3,37.5,SW,48.0,24.0,16.0,1014.6,No
18.2,39.5,SW,46.0,43.0,12.0,1012.6,No
20.8,42.6,NW,63.0,17.0,10.0,1009.5,No
26.5,42.7,NW,63.0,17.0,10.0,1005.8,No
12.9,26.1,SSE,43.0,55.0,30.0,1020.5,No
9.9,30.5,SSE,35.0,49.0,15.0,1021.5,No
10.6,33.0,SW,39.0,47.0,9.0,1017.2,No
17.0,37.5,NNE,41.0,35.0,13.0,1013.7,No
23.1,37.9,WSW,59.0,26.0,15.0,1007.4,Yes
12.2,23.1,SW,57.0,72.0,28.0,1010.0,No
7.2,24.0,S,56.0,56.0,31.0,1024.0,No
8.4,29.6,SSE,35.0,55.0,20.0,1025.3,No
12.5,34.2,SSE,31.0,37.0,13.0,1021.8,No
17.5,36.5,NW,46.0,31.0,10.0,1015.7,No
18.4,40.7,NNW,46.0,16.0,8.0,1012.7,No
20.4,37.9,S,54.0,30.0,12.0,1012.5,No
14.7,31.0,S,52.0,55.0,29.0,1014.1,No
15.5,31.4,E,46.0,57.0,32.0,1013.4,Yes
16.0,30.4,E,46.0,68.0,30.0,1016.9,No
15.1,31.6,S,56.0,58.0,27.0,1016.4,No
14.0,31.1,SSE,48.0,64.0,28.0,1016.9,No
13.4,29.1,SSE,52.0,61.0,27.0,1020.7,No
10.2,31.5,SE,39.0,57.0,21.0,1023.0,No
11.0,34.8,S,31.0,56.0,12.0,1020.4,No
13.4,37.3,WSW,65.0,44.0,12.0,1016.2,No
17.0,36.0,WNW,80.0,54.0,38.0,1010.4,No
14.3,36.8,E,31.0,53.0,22.0,1012.9,No
22.3,41.6,W,78.0,26.0,15.0,1008.4,No
15.0,23.9,SSW,57.0,59.0,37.0,1019.5,No
7.2,26.9,SSE,48.0,51.0,27.0,1030.7,No
7.8,30.0,E,37.0,51.0,21.0,1026.9,No
16.5,34.4,ENE,31.0,32.0,16.0,1020.8,No
18.9,38.2,NW,54.0,25.0,10.0,1015.2,No
16.0,39.4,W,57.0,31.0,13.0,1012.5,Yes
22.2,37.1,WSW,57.0,73.0,33.0,1008.7,No
20.0,34.6,W,39.0,54.0,27.0,1009.3,Yes
13.2,27.2,SSW,41.0,79.0,49.0,1015.8,No
14.4,29.5,SSE,44.0,68.0,34.0,1016.3,No
11.6,31.9,ESE,33.0,68.0,22.0,1016.4,No
17.2,35.5,NE,39.0,50.0,20.0,1009.2,No
16.3,26.7,W,65.0,66.0,40.0,1007.2,No
10.1,20.4,WNW,43.0,62.0,42.0,1004.5,No
12.0,25.7,SE,52.0,58.0,27.0,1004.7,No
14.0,27.4,SSW,24.0,89.0,48.0,1006.4,No
12.4,28.1,S,52.0,64.0,29.0,1018.5,No
11.3,31.5,ESE,37.0,69.0,33.0,1018.5,No
16.3,33.8,SSE,35.0,49.0,21.0,1016.2,No
16.8,35.9,S,46.0,50.0,19.0,1016.4,No
15.5,32.6,SSE,46.0,70.0,19.0,1020.7,No
11.1,33.5,SSE,31.0,74.0,20.0,1020.0,No
13.0,33.9,SSW,46.0,62.0,13.0,1015.3,No
12.9,32.5,SE,43.0,69.0,26.0,1016.2,No
13.2,34.5,NW,41.0,57.0,21.0,1015.2,No
15.3,31.0,WNW,52.0,46.0,22.0,1010.5,No
11.5,26.7,SW,54.0,68.0,28.0,1014.1,No
10.4,25.4,W,57.0,69.0,39.0,1015.4,No
13.0,24.0,S,65.0,66.0,27.0,1017.5,No
10.8,25.3,S,46.0,67.0,49.0,1018.6,No
14.0,29.3,WSW,35.0,79.0,39.0,1013.0,No
7.4,25.6,SSE,41.0,63.0,35.0,1022.7,No
9.8,31.7,E,31.0,61.0,21.0,1023.4,No
15.7,36.1,ESE,39.0,28.0,14.0,1021.1,No
21.5,42.1,WSW,65.0,30.0,12.0,1011.0,No
21.3,30.3,SW,37.0,58.0,45.0,1011.4,No
18.7,28.5,W,59.0,83.0,36.0,1011.8,No
11.2,26.0,SW,43.0,82.0,37.0,1020.0,No
12.4,29.3,SSW,43.0,67.0,35.0,1021.8,No
11.2,28.5,SSW,39.0,71.0,35.0,1021.3,No
10.1,29.0,E,31.0,72.0,31.0,1020.9,No
13.7,34.1,WNW,35.0,58.0,16.0,1017.1,No
15.8,37.5,S,52.0,35.0,12.0,1016.6,No
15.7,34.1,SSE,39.0,73.0,26.0,1018.9,No
16.2,37.9,W,50.0,50.0,21.0,1015.3,No
17.3,36.0,S,33.0,70.0,24.0,1018.0,No
18.4,40.3,NE,61.0,51.0,17.0,1016.9,Yes
21.3,37.0,W,44.0,59.0,27.0,1016.3,No
19.7,40.1,NNW,65.0,61.0,14.0,1016.2,Yes
22.5,31.7,N,46.0,64.0,38.0,1015.2,Yes
14.2,32.2,SSW,26.0,97.0,38.0,1019.5,No
15.2,27.8,SSE,48.0,79.0,37.0,1019.9,No
10.6,29.0,ESE,30.0,81.0,31.0,1019.0,No
13.9,32.9,E,30.0,69.0,25.0,1015.8,No
18.9,34.7,W,69.0,48.0,25.0,1010.3,Yes
9.4,19.0,S,37.0,91.0,48.0,1017.2,No
8.6,20.4,SSE,39.0,80.0,44.0,1021.4,No
8.6,25.4,ESE,37.0,84.0,28.0,1020.6,No
11.5,27.7,ESE,35.0,76.0,25.0,1018.8,No
14.7,28.4,W,39.0,36.0,27.0,1016.1,No
13.5,25.3,S,35.0,84.0,45.0,1020.0,No
10.2,23.0,S,41.0,77.0,37.0,1022.2,No
10.4,21.2,S,39.0,83.0,39.0,1022.5,No
9.0,18.2,S,30.0,70.0,45.0,1020.4,No
7.2,20.7,S,50.0,79.0,40.0,1021.5,No
7.6,19.8,SSW,41.0,58.0,36.0,1022.5,No
8.0,24.0,W,31.0,91.0,46.0,1021.3,No
10.9,26.8,NW,56.0,57.0,27.0,1015.2,No
13.1,22.3,S,48.0,80.0,36.0,1017.3,No
4.6,22.0,SSE,43.0,66.0,33.0,1027.8,No
5.9,24.8,NNW,28.0,65.0,25.0,1022.9,No
12.6,29.0,W,57.0,31.0,23.0,1012.5,Yes
13.6,19.4,SW,50.0,85.0,48.0,1017.3,No
4.5,20.2,SSW,30.0,82.0,44.0,1026.2,No
11.2,23.3,WSW,46.0,97.0,45.0,1022.2,No
10.0,20.8,S,35.0,77.0,46.0,1027.3,No
6.6,21.6,SSE,30.0,81.0,40.0,1027.8,No
7.7,24.2,NNW,28.0,66.0,30.0,1025.9,No
9.9,27.4,W,43.0,44.0,22.0,1022.7,No
6.7,21.0,ESE,43.0,62.0,34.0,1025.7,No
5.5,23.8,E,24.0,75.0,27.0,1020.4,No
8.8,27.7,W,28.0,42.0,25.0,1018.6,No
14.0,30.9,NNE,43.0,32.0,22.0,1019.7,No
8.9,19.0,SSW,43.0,71.0,38.0,1028.5,No
4.5,22.2,SSE,35.0,71.0,39.0,1030.6,No
7.8,23.8,ESE,26.0,76.0,35.0,1031.0,No
10.8,27.2,NW,33.0,47.0,25.0,1028.7,No
10.8,27.9,N,35.0,45.0,21.0,1026.0,No
14.6,27.3,NNW,56.0,46.0,26.0,1018.2,No
14.6,25.5,NNW,44.0,85.0,32.0,1014.0,Yes
6.8,19.2,NW,59.0,68.0,43.0,1013.7,No
9.9,23.2,NW,50.0,64.0,40.0,1016.4,No
10.3,23.6,WNW,28.0,67.0,47.0,1015.6,No
10.4,25.3,NW,30.0,49.0,29.0,1015.1,No
8.1,22.5,NW,37.0,80.0,35.0,1020.6,No
9.9,21.0,W,44.0,88.0,47.0,1016.7,No
10.6,18.9,WNW,39.0,75.0,48.0,1019.5,No
10.1,25.3,W,65.0,85.0,31.0,1014.1,Yes
6.2,16.0,ENE,20.0,91.0,49.0,1027.4,No
3.7,19.0,NW,37.0,89.0,45.0,1020.3,No
5.9,17.8,N,39.0,76.0,46.0,1022.7,No
3.0,18.5,N,30.0,100.0,44.0,1030.6,No
4.9,20.1,NNW,44.0,81.0,38.0,1025.0,No
8.6,24.0,N,59.0,68.0,25.0,1014.6,Yes
2.0,15.6,NW,43.0,79.0,48.0,1023.3,No
3.8,20.0,N,28.0,65.0,33.0,1020.8,No
6.7,21.0,NE,39.0,64.0,36.0,1020.7,Yes
4.5,20.8,NE,26.0,83.0,48.0,1029.2,No
6.9,21.9,NE,35.0,86.0,43.0,1027.9,No
10.3,24.2,N,50.0,71.0,49.0,1018.2,Yes
7.6,20.7,NNW,37.0,70.0,45.0,1016.7,No
6.4,20.2,NE,35.0,73.0,48.0,1012.3,No
5.2,19.0,NE,56.0,75.0,46.0,1010.1,Yes
8.7,27.5,NW,50.0,78.0,33.0,1017.6,No
4.3,19.1,N,26.0,82.0,42.0,1022.4,No
9.2,26.6,W,72.0,66.0,47.0,1007.6,No
9.2,14.9,WSW,74.0,80.0,48.0,1011.6,Yes
2.0,17.5,SE,24.0,93.0,42.0,1026.5,No
4.5,23.3,N,30.0,79.0,30.0,1024.3,No
9.0,27.3,NNW,56.0,48.0,21.0,1015.5,No
2.7,16.7,NNW,28.0,87.0,37.0,1021.5,No
6.8,26.5,NNW,52.0,61.0,27.0,1016.4,No
1.5,15.9,S,37.0,80.0,46.0,1028.1,No
2.1,20.5,WNW,28.0,70.0,38.0,1023.6,No
9.0,27.9,NW,54.0,43.0,19.0,1012.9,No
12.5,19.1,SW,59.0,76.0,48.0,1011.9,No
5.0,18.9,SSE,35.0,74.0,36.0,1021.6,No
3.4,21.4,W,31.0,64.0,31.0,1020.0,No
6.4,27.8,NE,35.0,61.0,21.0,1017.2,No
3.4,17.5,W,52.0,70.0,43.0,1015.5,No
4.2,22.7,W,39.0,79.0,38.0,1020.1,No
6.2,28.0,W,65.0,55.0,22.0,1012.0,No
7.8,20.4,SSW,56.0,56.0,34.0,1015.7,No
11.9,23.4,W,54.0,36.0,33.0,1002.9,No
4.5,20.1,SW,41.0,62.0,39.0,1012.2,No
5.2,22.5,WSW,31.0,71.0,36.0,1013.9,No
6.0,24.3,ESE,28.0,67.0,36.0,1012.3,No
8.0,30.6,ENE,67.0,60.0,19.0,1009.8,Yes
7.6,20.0,SW,35.0,81.0,48.0,1021.8,No
6.5,27.1,ENE,28.0,79.0,32.0,1023.8,No
12.1,34.0,NW,57.0,38.0,14.0,1017.3,No
12.6,23.6,SW,35.0,69.0,43.0,1015.6,No
7.6,29.6,S,28.0,64.0,25.0,1019.8,No
13.8,36.3,ENE,31.0,53.0,16.0,1015.9,No
21.4,38.1,NW,81.0,38.0,26.0,1007.7,No
12.2,19.7,SW,39.0,82.0,48.0,1015.7,No
6.1,20.6,SSW,61.0,65.0,32.0,1018.5,No
4.9,21.8,SW,50.0,60.0,30.0,1021.6,No
7.8,21.8,SSW,46.0,53.0,34.0,1020.5,No
7.2,23.3,SSW,46.0,64.0,35.0,1023.1,No
4.9,25.7,SSW,35.0,60.0,30.0,1020.7,No
6.0,28.9,WSW,44.0,61.0,20.0,1015.7,No
9.0,30.0,SW,39.0,50.0,16.0,1011.8,No
9.1,24.5,SW,39.0,71.0,39.0,1009.9,No
7.1,27.6,W,43.0,69.0,22.0,1009.3,No
7.8,24.9,SW,39.0,67.0,32.0,1012.5,No
5.8,30.7,WNW,43.0,46.0,19.0,1015.0,No
12.6,24.6,SW,41.0,62.0,35.0,1012.2,No
10.4,24.9,SW,35.0,66.0,29.0,1014.9,No
6.5,30.6,NW,46.0,48.0,27.0,1014.7,Yes
14.0,21.0,W,87.0,72.0,39.0,1001.4,No
7.5,20.8,SSW,44.0,59.0,36.0,1019.1,No
5.6,25.1,SSW,35.0,62.0,33.0,1024.2,No
7.4,28.2,W,35.0,58.0,25.0,1023.9,No
12.1,36.5,NW,48.0,46.0,8.0,1018.2,No
19.5,37.8,NW,67.0,19.0,11.0,1008.7,No
13.8,23.5,SSE,44.0,61.0,35.0,1013.3,No
5.2,25.8,SSE,41.0,56.0,21.0,1018.6,No
7.4,30.7,WSW,41.0,49.0,15.0,1010.6,No
10.7,22.0,WSW,65.0,64.0,26.0,1011.2,No
5.3,24.7,SSE,28.0,56.0,21.0,1023.3,No
10.6,34.5,WSW,54.0,32.0,10.0,1013.4,Yes
12.8,25.0,SSW,54.0,64.0,29.0,1010.2,No
9.4,26.1,SSE,43.0,59.0,38.0,1017.6,No
8.1,31.4,SSE,28.0,63.0,24.0,1019.1,No
15.4,36.4,NNW,39.0,36.0,14.0,1013.5,No
15.6,35.1,SW,46.0,51.0,19.0,1011.6,No
14.1,39.6,NNW,41.0,42.0,8.0,1010.8,No
21.7,25.2,SSW,39.0,34.0,48.0,1008.4,No
19.4,32.6,ENE,57.0,76.0,44.0,1008.6,Yes
20.5,36.1,NNW,70.0,87.0,40.0,997.4,No
18.8,30.9,SW,41.0,56.0,43.0,1004.8,Yes
15.1,26.9,W,52.0,69.0,39.0,1002.8,No
12.7,27.9,W,39.0,64.0,37.0,1007.1,No
14.7,24.8,SW,48.0,75.0,48.0,1008.5,No
13.3,26.3,S,46.0,71.0,36.0,1018.1,No
9.4,30.6,SSE,39.0,58.0,20.0,1019.7,No
12.5,35.0,SSE,33.0,51.0,22.0,1016.5,No
18.6,37.8,NNE,41.0,40.0,22.0,1013.8,No
20.0,38.8,NE,35.0,44.0,16.0,1013.5,No
21.7,40.5,NW,41.0,26.0,16.0,1010.8,No
21.8,33.2,W,41.0,48.0,24.0,1007.5,No
12.8,32.5,W,43.0,75.0,32.0,1011.7,No
12.1,28.4,SW,43.0,66.0,42.0,1012.8,No
9.6,34.3,ENE,24.0,65.0,15.0,1012.3,No
12.6,23.3,WSW,61.0,57.0,45.0,1011.1,No
8.3,28.4,SSW,33.0,65.0,31.0,1019.4,No
11.3,36.0,NW,39.0,55.0,14.0,1015.0,No
16.3,41.7,NW,56.0,23.0,7.0,1008.8,No
15.9,27.8,S,46.0,64.0,31.0,1014.3,No
9.1,29.2,E,37.0,48.0,19.0,1012.0,Yes
15.0,23.7,SW,74.0,88.0,49.0,999.5,No
9.1,28.3,SSE,37.0,69.0,30.0,1015.5,No
14.2,34.0,E,31.0,58.0,18.0,1014.2,No
19.7,38.1,SW,57.0,31.0,16.0,1005.8,No
15.1,26.4,WSW,48.0,64.0,32.0,1014.4,No
9.5,28.1,S,43.0,67.0,19.0,1020.6,No
9.7,28.7,S,39.0,68.0,39.0,1019.6,No
9.1,32.2,S,28.0,73.0,20.0,1016.7,No
14.2,33.4,W,41.0,52.0,23.0,1014.0,No
11.7,36.4,WNW,39.0,56.0,12.0,1016.1,No
12.8,27.0,S,39.0,67.0,31.0,1015.2,No
10.5,22.2,SSW,35.0,62.0,38.0,1015.5,No
11.8,26.9,SW,39.0,72.0,33.0,1017.9,No
8.7,30.6,NW,26.0,80.0,24.0,1016.8,No
14.4,36.7,NW,54.0,51.0,14.0,1010.4,No
7.6,30.0,SE,39.0,71.0,29.0,1019.9,No
13.4,39.8,ENE,43.0,68.0,30.0,1015.2,No
22.4,43.5,WNW,59.0,41.0,15.0,1008.4,No
18.8,40.7,W,35.0,64.0,26.0,1010.5,No
21.1,32.2,WSW,50.0,61.0,35.0,1007.9,No
13.4,22.5,SW,61.0,85.0,29.0,1011.5,No
11.8,24.6,S,46.0,67.0,45.0,1015.7,No
13.8,27.8,SE,33.0,70.0,29.0,1020.1,No
14.9,34.8,W,57.0,47.0,15.0,1011.9,No
15.5,28.0,SW,48.0,73.0,43.0,1011.3,No
8.7,25.0,WSW,52.0,67.0,48.0,1011.4,No
9.9,20.7,SW,50.0,67.0,43.0,1013.2,No
8.4,21.3,SW,61.0,89.0,48.0,1013.4,No
6.5,22.8,SW,39.0,70.0,33.0,1016.7,No
6.1,28.0,ENE,30.0,63.0,21.0,1020.6,No
13.7,36.3,NW,69.0,29.0,10.0,1012.4,No
14.8,26.2,SW,41.0,73.0,45.0,1018.0,No
9.0,26.4,S,44.0,68.0,32.0,1025.0,No
8.2,25.3,S,48.0,73.0,30.0,1024.3,No
7.3,31.2,SSE,28.0,82.0,23.0,1019.8,No
12.6,35.7,ENE,35.0,44.0,21.0,1020.0,No
17.6,35.6,NNE,46.0,40.0,18.0,1020.0,No
18.1,36.0,ENE,33.0,38.0,16.0,1020.1,No
16.4,36.4,SSE,43.0,27.0,16.0,1018.4,No
14.8,33.5,SSE,35.0,73.0,23.0,1020.1,No
12.8,33.5,SSW,35.0,72.0,23.0,1016.4,No
14.5,31.9,S,52.0,88.0,34.0,1014.2,No
12.4,29.9,SE,35.0,77.0,30.0,1016.5,No
14.9,31.8,E,43.0,63.0,23.0,1016.8,No
16.0,33.9,E,35.0,55.0,19.0,1015.9,No
17.0,34.6,SW,37.0,35.0,17.0,1016.3,No
12.7,33.1,SSW,28.0,82.0,26.0,1016.4,No
14.4,29.3,W,44.0,54.0,29.0,1010.7,No
13.5,24.5,NW,52.0,82.0,46.0,1003.4,Yes
12.3,28.8,SSE,43.0,94.0,35.0,1012.6,No
15.4,33.1,ENE,41.0,70.0,29.0,1017.2,No
18.9,34.3,N,44.0,55.0,28.0,1014.2,No
17.2,25.2,SW,54.0,73.0,32.0,1011.4,No
6.7,26.8,SSW,35.0,77.0,29.0,1022.8,No
10.6,33.5,ESE,35.0,68.0,28.0,1023.2,No
